student_id,course_id,grade,semester
ST0092,CS041,B,2
ST0092,CS026,B,2
ST0092,CS020,B,3
ST0092,CS004,B,1
ST0092,CS014,B,2
ST0092,CS031,B,7
ST0092,CS032,B,6
ST0092,CS024,A,5
ST0092,CS019,B,2
ST0093,CS013,A,8
ST0093,CS027,A,8
ST0093,CS039,A,4
ST0093,CS048,A,2
ST0093,CS010,A,3
ST0093,CS034,A,3
ST0093,CS041,A,4
ST0093,CS023,A,6
ST0094,CS034,B,8
ST0094,CS037,A,7
ST0094,CS014,A,1
ST0094,CS042,A,1
ST0094,CS016,A,7
ST0094,CS002,B,8
ST0094,CS049,B,2
ST0094,CS011,B,1
ST0094,CS015,A,2
ST0095,CS016,B,5
ST0095,CS033,B,3
ST0095,CS008,A,6
ST0095,CS044,B,6
ST0095,CS002,B,2
ST0096,CS023,A,1
ST0096,CS014,B,4
ST0096,CS004,B,5
ST0096,CS034,A,5
ST0096,CS021,A,2
ST0096,CS016,A,2
ST0096,CS026,B,4
ST0097,CS018,B,6
ST0097,CS014,A,3
ST0097,CS049,A,8
ST0097,CS047,B,6
ST0097,CS010,B,8
ST0097,CS044,A,7
ST0097,CS046,B,5
ST0098,CS048,B,6
ST0098,CS010,B,5
ST0098,CS012,B,3
ST0098,CS049,B,1
ST0098,CS007,B,4
ST0098,CS044,B,2
ST0098,CS025,B,7
ST0098,CS021,B,8
ST0098,CS004,B,6
ST0098,CS045,B,2
ST0098,CS036,B,3
ST0099,CS044,B,3
ST0099,CS003,B,3
ST0099,CS036,B,5
ST0099,CS001,B,4
ST0099,CS022,A,8
ST0099,CS029,B,1
ST0099,CS034,B,3
ST0099,CS024,A,1
ST0099,CS014,A,8
ST0099,CS048,B,2
ST0099,CS031,A,5
ST0099,CS015,B,8
ST0099,CS023,A,1
ST0099,CS032,A,3
ST0099,CS038,A,3
ST0099,CS047,A,8
ST0100,CS031,B,2
ST0100,CS009,A,1
ST0100,CS017,A,8
ST0100,CS043,A,6
ST0100,CS014,A,1
ST0100,CS005,A,1
ST0100,CS013,B,2
ST0100,CS016,A,7
ST0101,CS043,A,2
ST0101,CS016,B,6
ST0101,CS047,B,4
ST0101,CS008,A,2
ST0101,CS000,A,6
ST0101,CS042,A,5
ST0101,CS007,A,1
ST0101,CS035,A,2
ST0101,CS034,A,8
ST0101,CS032,A,1
ST0101,CS048,A,3
ST0101,CS013,A,4
ST0101,CS019,A,5
ST0101,CS010,A,5
ST0101,CS022,A,6
ST0101,CS003,B,3
ST0101,CS049,A,5
ST0101,CS036,A,4
ST0101,CS011,A,2
ST0102,CS027,B,8
ST0102,CS034,B,1
ST0102,CS044,B,5
ST0102,CS007,B,1
ST0102,CS011,A,1
ST0102,CS005,B,5
ST0102,CS025,B,4
ST0102,CS004,A,3
ST0102,CS012,A,3
ST0102,CS031,B,1
ST0102,CS000,B,3
ST0102,CS023,B,2
ST0102,CS010,B,4
ST0102,CS006,B,8
ST0103,CS014,A,8
ST0103,CS046,A,5
ST0103,CS049,A,5
ST0103,CS005,B,3
ST0103,CS045,A,1
ST0103,CS011,A,2
ST0103,CS033,B,4
ST0103,CS026,A,5
ST0103,CS019,A,2
ST0103,CS042,A,8
ST0103,CS006,A,6
ST0103,CS038,B,3
ST0103,CS028,A,7
ST0103,CS004,A,4
ST0103,CS007,A,8
ST0104,CS015,B,7
ST0104,CS048,B,1
ST0104,CS009,B,8
ST0104,CS011,B,2
ST0104,CS035,B,2
ST0104,CS004,B,4
ST0104,CS032,B,8
ST0104,CS020,B,7
ST0104,CS028,A,5
ST0104,CS047,B,2
ST0104,CS006,B,5
ST0104,CS007,B,7
ST0104,CS039,A,1
ST0104,CS030,A,5
ST0104,CS031,B,1
ST0104,CS000,A,4
ST0104,CS023,A,5
ST0104,CS034,B,8
ST0105,CS000,B,5
ST0105,CS002,A,6
ST0105,CS038,A,7
ST0105,CS026,B,6
ST0105,CS019,A,4
ST0105,CS013,A,1
ST0105,CS045,A,3
ST0105,CS020,B,3
ST0105,CS029,B,6
ST0105,CS012,A,4
ST0105,CS048,B,4
ST0105,CS043,A,5
ST0105,CS009,B,7
ST0105,CS035,A,8
ST0105,CS049,B,8
ST0105,CS047,B,2
ST0105,CS037,A,8
ST0105,CS030,B,5
ST0105,CS022,A,3
ST0106,CS034,B,2
ST0106,CS047,B,8
ST0106,CS016,B,7
ST0106,CS008,B,3
ST0106,CS030,A,8
ST0106,CS035,A,6
ST0106,CS040,B,8
ST0106,CS001,A,3
ST0106,CS009,A,1
ST0106,CS005,A,5
ST0106,CS014,A,3
ST0106,CS022,A,5
ST0106,CS004,A,2
ST0107,CS022,A,7
ST0107,CS017,A,5
ST0107,CS045,B,7
ST0107,CS031,A,5
ST0107,CS008,A,5
ST0107,CS006,A,6
ST0107,CS019,A,8
ST0107,CS013,A,5
ST0107,CS038,A,2
ST0107,CS004,A,1
ST0107,CS020,A,5
ST0107,CS028,A,1
ST0107,CS029,A,8
ST0107,CS039,A,2
ST0108,CS021,A,3
ST0108,CS013,A,4
ST0108,CS024,A,7
ST0108,CS007,A,3
ST0108,CS005,A,7
ST0108,CS028,A,1
ST0108,CS047,A,7
ST0108,CS037,A,8
ST0108,CS015,A,8
ST0108,CS022,A,2
ST0109,CS031,B,7
ST0109,CS013,B,2
ST0109,CS036,B,1
ST0109,CS003,A,8
ST0109,CS042,B,2
ST0109,CS037,B,6
ST0109,CS044,B,8
ST0109,CS039,A,8
ST0109,CS009,A,8
ST0109,CS023,A,5
ST0109,CS049,A,7
ST0109,CS011,A,5
ST0109,CS047,B,5
ST0109,CS048,B,8
ST0110,CS015,A,7
ST0110,CS025,B,4
ST0110,CS043,A,3
ST0110,CS023,A,1
ST0110,CS016,A,2
ST0110,CS040,A,5
ST0110,CS039,A,8
ST0110,CS041,A,6
ST0110,CS044,B,6
ST0110,CS007,A,1
ST0110,CS001,A,2
ST0110,CS000,A,5
ST0110,CS031,B,1
ST0110,CS009,B,8
ST0111,CS042,B,2
ST0111,CS023,B,3
ST0111,CS026,B,7
ST0111,CS035,A,6
ST0111,CS003,A,3
ST0111,CS049,B,8
ST0111,CS038,B,8
ST0111,CS016,A,6
ST0111,CS029,B,5
ST0111,CS020,B,1
ST0111,CS041,B,3
ST0111,CS031,B,2
ST0111,CS032,B,5
ST0111,CS002,A,5
ST0112,CS029,A,6
ST0112,CS036,A,8
ST0112,CS013,A,5
ST0112,CS021,A,1
ST0112,CS025,B,3
ST0112,CS008,A,5
ST0112,CS041,A,7
ST0112,CS031,A,4
ST0112,CS004,B,5
ST0112,CS030,A,8
ST0112,CS002,A,5
ST0112,CS003,A,7
ST0113,CS031,A,2
ST0113,CS035,A,8
ST0113,CS047,A,1
ST0113,CS020,A,2
ST0113,CS010,A,3
ST0113,CS003,A,3
ST0113,CS030,A,1
ST0113,CS048,B,5
ST0113,CS038,A,7
ST0113,CS005,A,6
ST0114,CS018,B,7
ST0114,CS045,A,7
ST0114,CS040,A,3
ST0114,CS016,A,4
ST0114,CS026,A,7
ST0114,CS035,A,4
ST0114,CS048,A,4
ST0114,CS006,A,6
ST0114,CS009,A,7
ST0114,CS020,A,4
ST0114,CS028,A,6
ST0114,CS017,A,6
ST0114,CS019,A,3
ST0114,CS004,A,5
ST0114,CS034,B,2
ST0114,CS029,A,6
ST0114,CS024,A,1
ST0114,CS012,A,5
ST0115,CS038,B,3
ST0115,CS018,B,4
ST0115,CS017,B,6
ST0115,CS048,B,5
ST0115,CS014,A,6
ST0115,CS033,A,2
ST0115,CS021,A,1
ST0115,CS043,A,5
ST0115,CS034,A,2
ST0115,CS027,A,5
ST0115,CS026,A,2
ST0115,CS044,A,2
ST0115,CS020,B,1
ST0115,CS011,B,2
ST0115,CS035,B,3
ST0115,CS003,B,4
ST0115,CS045,A,7
ST0116,CS032,A,7
ST0116,CS002,A,3
ST0116,CS011,B,1
ST0116,CS016,B,8
ST0116,CS034,A,3
ST0116,CS004,A,4
ST0116,CS039,B,2
ST0116,CS020,B,7
ST0116,CS044,B,7
ST0116,CS029,A,5
ST0116,CS042,A,2
ST0116,CS015,A,8
ST0116,CS018,B,3
ST0116,CS017,B,1
ST0116,CS035,A,3
ST0116,CS048,A,6
ST0117,CS014,A,6
ST0117,CS025,B,1
ST0117,CS045,B,6
ST0117,CS039,B,8
ST0117,CS030,A,1
ST0117,CS046,A,5
ST0117,CS005,A,2
ST0117,CS019,A,7
ST0117,CS036,B,4
ST0117,CS003,B,2
ST0117,CS035,B,8
ST0117,CS010,B,8
ST0117,CS017,A,4
ST0118,CS015,B,1
ST0118,CS025,A,1
ST0118,CS024,B,8
ST0118,CS046,B,1
ST0118,CS014,A,3
ST0118,CS020,B,2
ST0118,CS003,B,5
ST0118,CS016,B,1
ST0118,CS042,B,6
ST0118,CS011,B,4
ST0118,CS031,B,5
ST0118,CS027,B,1
ST0118,CS026,B,2
ST0119,CS049,A,2
ST0119,CS006,B,2
ST0119,CS038,A,8
ST0119,CS046,A,6
ST0119,CS033,A,1
ST0119,CS034,A,1
ST0119,CS018,B,5
ST0119,CS041,A,3
ST0119,CS022,A,2
ST0119,CS003,A,7
ST0119,CS029,B,6
ST0119,CS001,A,3
ST0119,CS040,A,8
ST0119,CS037,A,6
ST0119,CS043,B,7
ST0119,CS005,A,5
ST0119,CS025,A,7
ST0119,CS036,B,7
ST0120,CS014,B,7
ST0120,CS039,B,2
ST0120,CS042,B,2
ST0120,CS026,B,4
ST0120,CS049,A,1
ST0120,CS018,B,7
ST0120,CS046,A,4
ST0120,CS029,A,8
ST0120,CS010,B,2
ST0120,CS045,B,8
ST0120,CS024,B,8
ST0120,CS013,B,6
ST0120,CS037,A,3
ST0120,CS020,B,8
ST0121,CS034,A,8
ST0121,CS023,B,6
ST0121,CS005,B,6
ST0121,CS020,B,5
ST0121,CS042,A,1
ST0121,CS024,A,7
ST0121,CS040,A,1
ST0121,CS002,B,4
ST0121,CS049,B,7
ST0121,CS031,B,4
ST0121,CS043,A,7
ST0122,CS005,B,1
ST0122,CS030,B,3
ST0122,CS028,B,6
ST0122,CS025,A,3
ST0122,CS033,B,7
ST0122,CS042,B,3
ST0123,CS017,B,4
ST0123,CS027,A,6
ST0123,CS030,A,6
ST0123,CS025,A,4
ST0123,CS043,A,2
ST0123,CS019,A,3
ST0123,CS000,A,6
ST0123,CS007,A,1
ST0123,CS024,A,8
ST0123,CS039,B,1
ST0123,CS047,A,4
ST0123,CS044,A,5
ST0123,CS014,A,7
ST0123,CS005,A,1
ST0123,CS033,A,2
ST0124,CS041,A,1
ST0124,CS009,A,6
ST0124,CS003,A,5
ST0124,CS038,A,6
ST0124,CS013,A,3
ST0125,CS048,A,8
ST0125,CS014,A,3
ST0125,CS047,B,4
ST0125,CS006,A,1
ST0125,CS029,B,7
ST0125,CS037,A,3
ST0125,CS012,A,3
ST0125,CS019,B,8
ST0125,CS042,A,3
ST0125,CS005,A,8
ST0125,CS043,B,1
ST0125,CS004,B,1
ST0125,CS008,A,5
ST0126,CS028,B,3
ST0126,CS008,B,2
ST0126,CS026,A,6
ST0126,CS029,A,4
ST0126,CS036,B,6
ST0126,CS032,A,5
ST0126,CS013,A,7
ST0126,CS005,A,8
ST0126,CS043,A,8
ST0126,CS016,B,8
ST0127,CS017,A,4
ST0127,CS007,A,2
ST0127,CS025,A,8
ST0127,CS043,A,7
ST0127,CS041,B,1
ST0127,CS005,A,3
ST0127,CS045,A,3
ST0128,CS001,A,8
ST0128,CS031,A,3
ST0128,CS013,B,6
ST0128,CS038,B,6
ST0128,CS000,A,5
ST0128,CS026,B,1
ST0128,CS033,A,6
ST0128,CS024,B,4
ST0128,CS011,B,5
ST0128,CS014,B,5
ST0128,CS036,A,3
ST0128,CS015,B,5
ST0128,CS022,A,7
ST0128,CS020,A,5
ST0128,CS019,B,6
ST0128,CS037,A,1
ST0128,CS043,A,2
ST0129,CS047,B,6
ST0129,CS026,B,6
ST0129,CS002,B,6
ST0129,CS027,B,7
ST0129,CS038,B,5
ST0129,CS010,B,2
ST0129,CS013,B,6
ST0129,CS022,A,7
ST0129,CS008,B,2
ST0129,CS034,B,8
ST0129,CS039,B,7
ST0129,CS016,A,2
ST0129,CS004,B,5
ST0130,CS045,B,6
ST0130,CS011,B,1
ST0130,CS030,A,2
ST0130,CS001,B,7
ST0130,CS032,B,1
ST0130,CS018,B,1
ST0130,CS019,A,1
ST0130,CS038,B,3
ST0130,CS022,B,8
ST0130,CS000,A,8
ST0130,CS021,B,2
ST0130,CS009,A,4
ST0131,CS018,B,4
ST0131,CS046,A,6
ST0131,CS027,A,7
ST0131,CS049,B,8
ST0131,CS012,A,5
ST0131,CS039,A,8
ST0132,CS027,B,3
ST0132,CS029,B,8
ST0132,CS020,B,3
ST0132,CS042,B,4
ST0132,CS025,B,4
ST0132,CS002,A,5
ST0132,CS017,A,7
ST0132,CS033,A,4
ST0132,CS016,A,5
ST0132,CS037,A,6
ST0132,CS040,A,2
ST0132,CS044,A,5
ST0132,CS004,B,7
ST0132,CS018,B,1
ST0132,CS011,A,7
ST0132,CS012,B,1
ST0132,CS022,B,5
ST0132,CS046,B,1
ST0133,CS041,A,4
ST0133,CS019,A,6
ST0133,CS045,A,7
ST0133,CS008,A,3
ST0133,CS017,A,2
ST0133,CS022,A,6
ST0133,CS039,B,1
ST0133,CS004,B,2
ST0133,CS049,A,8
ST0133,CS013,B,1
ST0133,CS048,B,7
ST0133,CS043,B,6
ST0134,CS008,B,5
ST0134,CS010,B,7
ST0134,CS013,B,2
ST0134,CS012,B,5
ST0134,CS030,B,3
ST0134,CS003,B,2
ST0134,CS004,B,2
ST0134,CS006,B,3
ST0134,CS046,B,1
ST0134,CS019,B,2
ST0134,CS021,B,1
ST0134,CS034,B,4
ST0134,CS028,B,1
ST0134,CS045,B,2
ST0134,CS047,B,7
ST0135,CS046,A,2
ST0135,CS022,A,5
ST0135,CS048,B,8
ST0135,CS002,B,6
ST0135,CS044,B,8
ST0135,CS045,A,8
ST0135,CS021,A,6
ST0135,CS033,A,6
ST0135,CS010,A,2
ST0135,CS023,B,5
ST0135,CS035,B,7
ST0135,CS006,A,4
ST0136,CS004,A,6
ST0136,CS016,A,5
ST0136,CS005,A,3
ST0136,CS023,A,6
ST0136,CS010,B,1
ST0136,CS040,B,5
ST0136,CS031,B,6
ST0136,CS012,A,3
ST0136,CS018,B,7
ST0136,CS044,A,8
ST0136,CS037,A,3
ST0136,CS002,A,3
ST0136,CS030,A,8
ST0136,CS013,A,6
ST0136,CS027,B,6
ST0136,CS049,A,6
ST0136,CS019,A,1
ST0137,CS044,A,1
ST0137,CS042,B,2
ST0137,CS031,B,5
ST0137,CS046,A,3
ST0137,CS030,A,7
ST0137,CS027,A,4
ST0137,CS008,B,3
ST0137,CS003,A,8
ST0137,CS015,B,1
ST0137,CS047,B,7
ST0137,CS043,A,1
ST0137,CS009,A,3
ST0137,CS038,B,8
ST0137,CS004,A,4
ST0137,CS025,B,8
ST0137,CS024,A,8
ST0137,CS019,A,4
ST0137,CS013,A,6
ST0137,CS023,A,2
ST0138,CS007,B,8
ST0138,CS021,A,2
ST0138,CS039,A,7
ST0138,CS012,A,4
ST0138,CS042,B,8
ST0138,CS037,B,8
ST0138,CS004,B,6
ST0138,CS020,B,1
ST0138,CS043,B,2
ST0138,CS010,B,7
ST0138,CS046,A,5
ST0138,CS013,A,7
ST0138,CS016,A,3
ST0139,CS027,B,5
ST0139,CS030,A,7
ST0139,CS048,B,3
ST0139,CS020,A,7
ST0139,CS014,A,8
ST0139,CS022,A,5
ST0139,CS042,B,7
ST0139,CS045,B,7
ST0139,CS006,B,5
ST0139,CS041,B,6
ST0139,CS015,A,6
ST0139,CS032,B,4
ST0139,CS019,B,4
ST0139,CS008,A,4
ST0139,CS023,B,6
ST0139,CS040,B,3
ST0139,CS024,A,4
ST0139,CS001,A,8
ST0139,CS037,B,8
ST0140,CS000,B,1
ST0140,CS038,A,3
ST0140,CS003,A,5
ST0140,CS007,A,3
ST0140,CS025,A,2
ST0140,CS004,A,6
ST0140,CS012,B,3
ST0140,CS026,B,6
ST0140,CS019,A,8
ST0140,CS020,A,6
ST0140,CS009,A,8
ST0140,CS013,A,3
ST0140,CS022,B,3
ST0140,CS034,B,6
ST0141,CS045,B,3
ST0141,CS022,A,6
ST0141,CS009,B,2
ST0141,CS043,B,1
ST0141,CS014,A,4
ST0141,CS013,B,8
ST0141,CS007,A,7
ST0141,CS000,A,2
ST0141,CS010,B,8
ST0141,CS047,A,6
ST0141,CS017,A,4
ST0141,CS035,A,2
ST0141,CS040,A,1
ST0142,CS001,A,3
ST0142,CS029,A,4
ST0142,CS045,B,4
ST0142,CS023,A,1
ST0142,CS007,A,6
ST0142,CS015,A,7
ST0142,CS014,B,7
ST0142,CS009,A,5
ST0142,CS022,B,7
ST0142,CS025,B,5
ST0142,CS020,B,4
ST0142,CS032,A,3
ST0142,CS008,B,6
ST0142,CS049,B,1
ST0142,CS027,A,2
ST0142,CS034,A,4
ST0142,CS017,B,7
ST0143,CS034,B,2
ST0143,CS003,B,6
ST0143,CS006,B,4
ST0143,CS048,B,4
ST0143,CS039,B,6
ST0143,CS025,A,5
ST0143,CS027,B,5
ST0143,CS028,B,8
ST0144,CS004,A,3
ST0144,CS040,A,3
ST0144,CS010,A,1
ST0144,CS041,A,5
ST0144,CS015,A,5
ST0144,CS038,A,5
ST0144,CS026,A,8
ST0144,CS016,A,6
ST0144,CS023,B,4
ST0144,CS014,B,2
ST0144,CS024,A,5
ST0144,CS031,B,4
ST0145,CS038,A,6
ST0145,CS049,B,3
ST0145,CS042,B,6
ST0145,CS018,B,3
ST0145,CS035,B,8
ST0145,CS025,A,1
ST0145,CS034,B,8
ST0145,CS008,B,8
ST0145,CS004,A,3
ST0145,CS048,A,8
ST0145,CS041,B,8
ST0145,CS000,A,7
ST0145,CS017,A,7
ST0146,CS007,B,1
ST0146,CS008,B,8
ST0146,CS030,A,1
ST0146,CS012,B,2
ST0146,CS041,B,3
ST0146,CS018,B,7
ST0146,CS024,A,3
ST0146,CS000,A,6
ST0146,CS014,B,7
ST0146,CS048,B,8
ST0146,CS005,A,5
ST0146,CS045,A,2
ST0146,CS029,A,3
ST0146,CS023,B,6
ST0146,CS002,A,1
ST0147,CS026,B,7
ST0147,CS046,A,8
ST0147,CS015,B,1
ST0147,CS000,A,3
ST0147,CS035,A,6
ST0147,CS030,A,6
ST0148,CS009,A,1
ST0148,CS003,B,7
ST0148,CS041,B,3
ST0148,CS048,B,8
ST0148,CS016,A,4
ST0148,CS027,A,7
ST0148,CS045,A,1
ST0148,CS025,A,4
ST0148,CS004,B,6
ST0148,CS020,B,4
ST0148,CS005,B,5
ST0148,CS031,B,2
ST0148,CS039,B,2
ST0148,CS040,B,2
ST0148,CS026,B,2
ST0148,CS007,B,5
ST0148,CS011,A,6
ST0148,CS012,A,5
ST0148,CS018,B,2
ST0149,CS036,A,4
ST0149,CS038,A,6
ST0149,CS014,B,6
ST0149,CS004,A,2
ST0149,CS000,A,6
ST0149,CS034,A,2
ST0149,CS008,A,8
ST0150,CS008,B,6
ST0150,CS021,B,2
ST0150,CS003,B,3
ST0150,CS035,B,6
ST0150,CS029,B,3
ST0150,CS041,A,1
ST0150,CS037,B,4
ST0150,CS036,B,2
ST0150,CS030,B,1
ST0150,CS046,B,6
ST0150,CS009,B,4
ST0150,CS044,A,1
ST0151,CS023,B,1
ST0151,CS005,A,2
ST0151,CS022,B,6
ST0151,CS009,B,8
ST0151,CS015,B,3
ST0151,CS019,B,3
ST0151,CS041,B,5
ST0151,CS032,B,5
ST0151,CS012,A,8
ST0151,CS007,B,1
ST0151,CS017,A,6
ST0152,CS049,A,4
ST0152,CS001,B,5
ST0152,CS021,A,5
ST0152,CS019,B,7
ST0152,CS027,A,1
ST0152,CS004,B,2
ST0152,CS009,B,6
ST0152,CS024,B,4
ST0152,CS015,A,4
ST0152,CS034,A,3
ST0152,CS011,B,7
ST0152,CS002,A,3
ST0152,CS038,B,2
ST0152,CS035,B,1
ST0152,CS029,A,7
ST0152,CS025,A,3
ST0152,CS041,A,8
ST0152,CS023,A,6
ST0152,CS039,B,6
ST0153,CS015,A,5
ST0153,CS027,B,7
ST0153,CS003,A,2
ST0153,CS033,A,3
ST0153,CS048,A,7
ST0153,CS037,A,1
ST0153,CS028,B,1
ST0153,CS009,B,1
ST0153,CS008,B,7
ST0153,CS002,B,8
ST0153,CS019,A,6
ST0153,CS024,B,6
ST0153,CS000,B,4
ST0153,CS041,B,8
ST0154,CS008,A,2
ST0154,CS037,A,6
ST0154,CS045,A,4
ST0154,CS007,A,8
ST0154,CS041,A,4
ST0154,CS030,A,6
ST0154,CS020,B,7
ST0154,CS002,B,4
ST0154,CS013,A,4
ST0154,CS022,A,2
ST0154,CS010,A,5
ST0154,CS000,A,5
ST0154,CS039,A,4
ST0154,CS024,A,3
ST0155,CS019,A,3
ST0155,CS014,B,5
ST0155,CS021,A,8
ST0155,CS032,A,6
ST0155,CS018,B,1
ST0155,CS039,B,4
ST0155,CS002,A,5
ST0155,CS015,B,4
ST0155,CS042,A,4
ST0155,CS037,A,6
ST0155,CS017,B,6
ST0155,CS046,B,6
ST0155,CS013,A,7
ST0155,CS041,B,6
ST0155,CS009,A,1
ST0156,CS002,A,4
ST0156,CS028,B,7
ST0156,CS008,B,3
ST0156,CS009,A,6
ST0156,CS033,B,3
ST0156,CS034,A,7
ST0156,CS013,A,7
ST0156,CS000,A,4
ST0156,CS043,A,7
ST0156,CS014,A,3
ST0156,CS049,B,8
ST0156,CS024,A,5
ST0156,CS017,B,8
ST0157,CS048,A,1
ST0157,CS006,A,5
ST0157,CS024,A,6
ST0157,CS039,A,4
ST0157,CS035,A,7
ST0157,CS018,B,6
ST0157,CS049,A,1
ST0157,CS032,A,4
ST0157,CS044,A,3
ST0157,CS038,A,1
ST0158,CS020,A,7
ST0158,CS007,B,4
ST0158,CS000,A,3
ST0158,CS001,A,1
ST0158,CS047,A,1
ST0158,CS005,A,4
ST0158,CS039,A,3
ST0159,CS027,A,8
ST0159,CS012,A,8
ST0159,CS023,A,8
ST0159,CS030,A,8
ST0159,CS033,A,8
ST0159,CS016,A,7
ST0159,CS037,B,4
ST0159,CS026,A,5
ST0159,CS025,A,6
ST0159,CS041,A,8
ST0159,CS003,A,4
ST0159,CS020,B,5
ST0160,CS024,B,8
ST0160,CS043,A,8
ST0160,CS014,B,8
ST0160,CS032,A,8
ST0160,CS041,B,1
ST0160,CS034,A,8
ST0160,CS049,A,2
ST0160,CS018,B,1
ST0160,CS031,B,7
ST0160,CS021,A,3
ST0160,CS012,A,4
ST0161,CS011,A,3
ST0161,CS001,B,2
ST0161,CS039,B,6
ST0161,CS021,B,4
ST0161,CS035,B,4
ST0161,CS047,B,7
ST0161,CS000,A,6
ST0161,CS023,B,1
ST0161,CS019,A,2
ST0161,CS032,B,8
ST0161,CS027,B,2
ST0162,CS041,B,5
ST0162,CS022,A,6
ST0162,CS016,A,8
ST0162,CS031,B,6
ST0162,CS037,B,6
ST0162,CS040,B,4
ST0162,CS026,A,2
ST0162,CS034,A,1
ST0162,CS045,B,5
ST0162,CS020,B,3
ST0162,CS036,A,4
ST0162,CS012,B,7
ST0162,CS013,B,2
ST0163,CS004,B,4
ST0163,CS024,A,4
ST0163,CS015,A,7
ST0163,CS044,B,6
ST0163,CS020,B,8
ST0163,CS019,A,2
ST0163,CS030,A,7
ST0163,CS017,B,7
ST0163,CS048,A,5
ST0163,CS027,B,7
ST0163,CS031,B,1
ST0163,CS045,B,1
ST0163,CS009,A,7
ST0163,CS007,B,5
ST0163,CS036,A,4
ST0163,CS029,B,6
ST0163,CS008,A,5
ST0164,CS041,B,7
ST0164,CS029,B,4
ST0164,CS002,B,2
ST0164,CS021,A,5
ST0164,CS018,B,1
ST0164,CS020,A,7
ST0164,CS037,B,7
ST0164,CS047,A,3
ST0164,CS044,A,4
ST0164,CS012,A,1
ST0164,CS013,A,6
ST0164,CS036,A,3
ST0164,CS033,B,4
ST0164,CS025,A,7
ST0164,CS038,B,3
ST0165,CS004,A,4
ST0165,CS022,A,7
ST0165,CS009,A,7
ST0165,CS032,A,3
ST0165,CS029,A,2
ST0165,CS034,A,7
ST0165,CS000,A,4
ST0165,CS014,A,1
ST0165,CS026,B,5
ST0165,CS045,A,1
ST0165,CS038,A,2
ST0165,CS031,B,1
ST0165,CS035,B,3
ST0165,CS027,A,7
ST0165,CS016,A,4
ST0165,CS030,A,5
ST0165,CS006,A,8
ST0166,CS005,A,4
ST0166,CS026,B,7
ST0166,CS029,A,5
ST0166,CS014,B,3
ST0166,CS006,B,2
ST0167,CS046,A,2
ST0167,CS011,A,2
ST0167,CS027,A,5
ST0167,CS035,A,8
ST0167,CS017,A,6
ST0167,CS034,A,4
ST0167,CS004,B,5
ST0167,CS022,A,3
ST0168,CS047,B,8
ST0168,CS014,B,8
ST0168,CS002,B,5
ST0168,CS016,A,3
ST0168,CS020,B,8
ST0168,CS004,A,3
ST0169,CS001,A,8
ST0169,CS042,A,8
ST0169,CS005,A,1
ST0169,CS037,A,5
ST0169,CS016,B,2
ST0169,CS033,A,8
ST0169,CS029,A,6
ST0169,CS003,A,8
ST0170,CS002,A,5
ST0170,CS005,A,8
ST0170,CS003,A,8
ST0170,CS017,B,7
ST0170,CS023,B,3
ST0170,CS006,B,5
ST0170,CS029,B,5
ST0170,CS035,B,6
ST0171,CS026,B,6
ST0171,CS032,A,5
ST0171,CS027,A,4
ST0171,CS029,A,6
ST0171,CS039,A,7
ST0171,CS005,A,7
ST0171,CS017,A,7
ST0171,CS035,A,1
ST0172,CS018,B,1
ST0172,CS045,B,4
ST0172,CS015,B,4
ST0172,CS031,B,5
ST0172,CS005,B,1
ST0172,CS032,B,6
ST0172,CS029,B,3
ST0172,CS041,B,8
ST0172,CS013,B,2
ST0172,CS042,B,2
ST0172,CS034,B,2
ST0172,CS021,B,4
ST0172,CS033,B,6
ST0173,CS014,A,7
ST0173,CS007,A,4
ST0173,CS008,A,4
ST0173,CS042,B,2
ST0173,CS010,B,4
ST0173,CS038,A,2
ST0173,CS041,B,5
ST0173,CS040,B,4
ST0173,CS024,B,5
ST0173,CS000,A,4
ST0173,CS028,A,6
ST0173,CS009,B,6
ST0173,CS016,A,1
ST0173,CS013,A,5
ST0173,CS047,A,7
ST0174,CS032,A,1
ST0174,CS030,A,2
ST0174,CS013,A,5
ST0174,CS005,A,2
ST0174,CS007,B,5
ST0174,CS019,A,3
ST0174,CS040,A,2
ST0174,CS011,A,3
ST0174,CS006,A,5
ST0174,CS033,A,8
ST0174,CS038,B,3
ST0174,CS048,A,2
ST0174,CS034,B,1
ST0174,CS041,B,1
ST0174,CS004,A,6
ST0174,CS025,A,8
ST0174,CS024,B,5
ST0175,CS001,A,3
ST0175,CS006,B,7
ST0175,CS019,A,6
ST0175,CS000,A,2
ST0175,CS046,A,1
ST0175,CS044,B,5
ST0175,CS012,B,3
ST0175,CS033,A,2
ST0175,CS022,A,3
ST0176,CS046,A,4
ST0176,CS001,A,8
ST0176,CS020,A,3
ST0176,CS002,A,8
ST0176,CS048,A,4
ST0176,CS043,A,4
ST0176,CS024,A,1
ST0176,CS014,A,6
ST0177,CS013,B,5
ST0177,CS003,B,3
ST0177,CS014,A,1
ST0177,CS006,A,6
ST0177,CS043,B,4
ST0177,CS031,B,8
ST0177,CS042,B,6
ST0177,CS009,B,6
ST0177,CS030,A,6
ST0177,CS046,B,2
ST0177,CS020,B,2
ST0177,CS035,B,7
ST0178,CS009,A,5
ST0178,CS030,B,6
ST0178,CS028,B,8
ST0178,CS005,B,4
ST0178,CS032,A,1
ST0178,CS046,B,3
ST0178,CS007,B,5
ST0178,CS048,B,7
